,pc1
0,-26.66888396487581
1,-89.94193832438212
2,-2.812939196620089
3,30.4004423650807
4,-17.132505605572707
5,6.345343184077452
6,-7.357353568896218
7,-24.956939989553117
8,-45.68469520274186
9,6.486523460529341
10,16.894881382247593
11,23.981104460846748
12,10.274042358765856
13,7.751860237000755
14,8.23574173993942
15,-6.122750977732473
16,42.1814704675855
17,-10.8442548436564
18,24.300257004552414
19,27.72938178768539
20,26.942139513937597
21,9.148574003011301
22,-2.0780212735447727
23,-2.430929109594329
24,3.3692619711736245
25,-6.868880797566044
26,4.242436226726779
27,-7.021028771667446
28,-3.499099094599228
29,6.2814302601696586
30,-4.4068951292704295
31,-4.962032449053574
32,-5.929699092388084
33,14.544065869307058
34,2.8540293098493783
35,2.592942305886067
36,-1.9528386951662393
37,4.645080077189829
38,-0.8356789677868388
39,0.2143943626386928
40,-4.095300841398035
41,-3.8125838239667518
