,pc1,target,phase_label,year_glvar
0,-7.59622285161409,72.959,1,1980
1,-11.022032312532806,79.103,1,1981
2,13.107409495558544,59.341,1,1983
3,-2.920221128224272,78.441,1,1984
4,11.22844918605565,84.644,1,1986
5,5.748681363336011,43.995,1,1988
6,11.643830368906404,36.577,1,1989
7,-35.566357620405704,114.02,1,1992
8,-7.4947398416315965,50.598,1,1994
9,-4.0210358758575175,56.974,1,1997
10,3.2486951254417074,92.019,1,1998
11,-17.374983542532984,88.661,1,2002
12,-13.007038451615413,56.468,1,2003
13,15.715171116257403,63.658,1,2007
14,14.373253019370111,87.04,1,2008
15,-24.881164123957458,119.023,1,2009
16,24.695809460737216,17.077,1,2011
17,-5.298998705640794,62.3,1,2012
18,13.705448590735786,34.97,1,2018
19,1.455432420950693,74.313,1,2019
20,14.26160254591379,67.495,1,2021
0,8.932027907772412,70.765,2,1982
1,-1.282832763773928,73.801,2,1985
2,6.573687646905443,110.221,2,1987
3,-5.6746549077577075,88.055,2,1990
4,8.741306639366355,121.381,2,1991
5,-0.6184828867874738,62.847,2,1993
6,-4.872524566603334,32.26,2,1995
7,2.0440490122774126,130.482,2,1996
8,-8.00999482742404,52.177,2,1999
9,6.019666306775599,131.48,2,2000
10,4.355535601742879,85.69,2,2001
11,1.1356544598911957,66.664,2,2004
12,-3.606613541572774,66.791,2,2005
13,0.7055380547363265,79.284,2,2006
14,-11.024477726182639,80.795,2,2010
15,-4.226434136884433,95.385,2,2013
16,-3.2676210065475315,64.116,2,2014
17,4.781704483993113,119.425,2,2015
18,-1.2696568169356621,75.849,2,2016
19,3.7566032970388425,71.566,2,2017
20,-3.194974751363327,45.381,2,2020
