,loss,val_loss
0,4765.62109375,2111.64501953125
1,1820.3253173828125,1520.8682861328125
2,1362.1063232421875,1252.650146484375
3,1177.5810546875,1097.1995849609375
4,1106.1279296875,1140.3336181640625
5,1032.33837890625,1049.3875732421875
6,1015.82421875,1071.6304931640625
7,998.751708984375,1065.7119140625
8,1016.6987915039062,1073.7529296875
9,1040.810302734375,1216.8040771484375
10,1019.1730346679688,1045.777587890625
11,1011.6828002929688,1206.78662109375
12,1006.09521484375,1058.247314453125
13,968.9319458007812,1123.81591796875
14,999.8694458007812,1120.01953125
15,978.946533203125,1086.374755859375
16,961.0547485351562,1071.87255859375
17,1019.1614379882812,1090.8643798828125
18,969.1826782226562,1086.9989013671875
19,953.2074584960938,1061.2005615234375
20,985.7471923828125,1185.8544921875
