,pc1,target,phase_label,year_glvar
0,-2.709989404690645,107.769,1,1980
1,2.1548229687579483,150.743,1,1981
2,-3.8542873578621992,36.531,1,1985
3,0.10948580797363738,94.807,1,1986
4,4.766308752970583,102.308,1,1987
5,0.8396154031920655,79.42,1,1988
6,2.185838131452805,97.19,1,1994
7,2.6606533738451463,178.649,1,1998
8,4.894346172823696,130.409,1,2000
9,0.7062292120454428,73.237,1,2001
10,-0.7280585566946538,104.882,1,2006
11,5.974901885545388,92.717,1,2008
12,-6.64727337934624,76.197,1,2010
13,-0.8772844971012446,69.306,1,2011
14,2.909960110230357,131.109,1,2012
15,-1.283591537342398,79.961,1,2014
16,-4.161309953616973,34.891,1,2015
17,-6.521367970639186,57.946,1,2016
18,-1.8797601754348872,63.675,1,2017
19,0.8288791079484584,119.963,1,2019
20,0.6318181470366793,138.243,1,2021
0,-8.607350036999001,104.269,2,1982
1,-0.8446928594906681,59.157,2,1983
2,-2.908197553567679,95.183,2,1984
3,-5.504216471349336,78.906,2,1989
4,-6.716902126938369,70.054,2,1990
5,0.13309690725892884,48.361,2,1991
6,-8.285567206807421,99.88,2,1992
7,-3.761897364196422,80.441,2,1993
8,7.105083422902437,18.716,2,1995
9,3.375576252812322,73.76,2,1996
10,5.212974855271957,81.025,2,1997
11,1.6467731961306482,65.748,2,1999
12,0.38834402269235263,87.438,2,2002
13,4.711383635583146,74.576,2,2003
14,0.5576497795912455,55.873,2,2004
15,1.052390956661051,58.746,2,2005
16,8.726498416795858,38.236,2,2007
17,-1.5104735782181338,74.388,2,2009
18,0.31090109458979626,135.237,2,2013
19,7.0718887438367135,34.768,2,2018
20,-2.1539099916346727,137.807,2,2020
