,pc1
0,0.5332339363489145
1,-3.6086647366623055
2,8.864517448352956
3,-0.9134098918700384
4,-2.964054535561337
5,-7.413439452347524
6,-9.624092270877814
7,16.908761144870674
8,-14.971375765613553
9,12.845981667198911
10,8.918083133143407
11,-2.704026858966387
12,4.205601119209206
13,-10.062140094079325
14,-6.30044786346548
15,3.8892745075744495
16,3.828751538574212
17,1.7938158380526212
18,2.0682958247076972
19,-3.659797574519549
20,-1.635087533108882
21,39.73265577051486
22,-8.38868670765679
23,5.7634795016997025
24,6.7910737177865546
25,22.684612654417187
26,-8.78547222660501
27,-6.3322611323166145
28,34.692123449875076
29,-17.131574248858556
30,-32.86014180901604
31,11.389957042483903
32,-25.496707816369234
33,-27.796369102456037
34,34.55673670432039
35,-41.88056485190405
36,-12.000374874457147
37,42.91519004335874
38,4.640636611377672
39,-1.3809472463379608
40,17.413682853241106
41,-38.52527353761007
