,pc1,target,phase_label,year_glvar
0,5.750733498441832,87.79,1,1980
1,5.611112067162259,93.726,1,1982
2,-9.294629492647234,40.005,1,1983
3,-2.8467203840123636,126.504,1,1985
4,-9.209228922654084,31.234,1,1988
5,-20.63704533681657,64.76,1,1995
6,-14.161810134514269,28.135,1,1996
7,18.205453307546154,112.482,1,1997
8,13.163550607009665,136.999,1,1998
9,2.218097787155585,86.734,1,1999
10,6.418678886896595,56.749,1,2001
11,6.133675107695176,47.241,1,2003
12,-6.3427316702145085,55.748,1,2005
13,-28.39221482195476,40.784,1,2008
14,-23.448435015472064,33.738,1,2010
15,12.870621308875812,122.004,1,2012
16,-1.2226951572866005,53.205,1,2014
17,21.193872791325727,113.147,1,2016
18,3.4094891624695545,106.981,1,2019
19,19.108407484624994,67.278,1,2020
20,1.472403783226578,106.484,1,2021
0,-3.349688448058129,69.787,2,1981
1,4.282184065067216,54.762,2,1984
2,-8.956071825504461,56.932,2,1986
3,7.614247300967201,96.289,2,1987
4,0.5644766171203577,67.167,2,1989
5,18.25460908641775,81.754,2,1990
6,34.823217637959544,100.819,2,1991
7,-4.436142621003857,52.1,2,1992
8,-21.37563152866397,49.037,2,1993
9,-13.026680685258485,51.526,2,1994
10,-22.581888829275346,55.016,2,2000
11,-12.634912897595264,77.791,2,2002
12,5.691258227281916,70.647,2,2004
13,-6.669740914135338,34.652,2,2006
14,6.845241809033857,100.404,2,2007
15,-0.03534564336414893,75.436,2,2009
16,8.880414109589804,94.747,2,2011
17,0.7053928571757676,63.597,2,2013
18,9.459705698375489,35.568,2,2015
19,6.182865376719654,63.719,2,2017
20,-10.236783794280463,26.89,2,2018
