,years,data,hindcast
0,1980,73.573,71.5489705663203
1,1981,63.801,53.86149519485787
2,1988,61.158,70.15831934877653
3,1992,59.721,73.17157804108717
4,1994,112.219,99.50812068440477
5,1995,40.513,54.08154364878392
6,1996,45.022,69.27038619482309
7,1997,77.391,84.76347003588786
8,1998,78.078,78.09282756353291
9,2002,93.864,104.65841673895783
10,2003,90.195,79.26872070042609
11,2004,54.078,48.899789189069324
12,2005,50.89,67.69324667772929
13,2006,99.225,85.8124265321683
14,2009,98.371,96.17057766294062
15,2010,51.992,71.50548366224334
16,2012,126.017,68.87251659646547
17,2013,74.252,77.86003125056669
18,2014,89.714,94.88302833954583
19,2019,84.951,79.60988776711739
20,2021,69.243,64.57716360429538
21,1982,83.43,79.45130815248457
22,1983,63.898,49.133018064918744
23,1984,57.754,54.788990584827175
24,1985,100.249,102.16504559973659
25,1986,125.43,83.22796918984685
26,1987,47.004,79.19072020357997
27,1989,99.994,99.57063220522011
28,1990,71.359,117.55097307269871
29,1991,44.356,66.44843414901652
30,1993,142.547,116.13153355979597
31,1999,142.156,82.56326674860165
32,2000,86.35,83.57538154972727
33,2001,73.461,70.63025322744885
34,2007,75.825,82.0287214819359
35,2008,32.104,79.45983628014001
36,2011,135.773,116.36466290461316
37,2015,54.183,80.29421482729654
38,2016,19.912,35.13226203259725
39,2017,122.767,121.80347805030999
40,2018,89.451,62.50079260404906
41,2020,109.639,115.63050551115516
