,pc1,target,phase_label,year_glvar
0,-15.626466038528795,35.431,1,1982
1,-37.05848797279065,21.79,1,1984
2,-117.42477927357342,78.559,1,1985
3,51.48638000762367,64.688,1,1986
4,53.39437444366731,78.439,1,1989
5,146.83998814290663,85.773,1,1994
6,-252.89041778896794,11.86,1,1996
7,-38.37658888499337,28.147,1,1997
8,-21.215639816672496,65.297,1,1999
9,-12.810849769672206,76.353,1,2000
10,77.5212491908735,95.436,1,2001
11,5.067368749217839,60.53,1,2002
12,-40.63575812378886,51.755,1,2006
13,3.3105087086334892,37.054,1,2008
14,-54.586911117036735,23.97,1,2009
15,-108.3184088293201,17.259,1,2011
16,51.37458786987451,93.777,1,2012
17,136.13982103165486,52.13,1,2014
18,54.1493414179876,30.591,1,2017
19,62.23788247397521,102.506,1,2018
20,57.4217121657674,51.776,1,2021
0,99.25645426149214,41.59,2,1980
1,-111.33372573953113,35.788,2,1981
2,-1649.7522643779116,105.42,2,1983
3,-146.51162401850522,33.606,2,1987
4,522.9674765754231,27.742,2,1988
5,470.7016817609474,64.463,2,1990
6,385.89992443970556,46.967,2,1991
7,-361.98357757623063,57.617,2,1992
8,-131.48226514485296,50.114,2,1993
9,-411.32377838580925,42.515,2,1995
10,-1332.1918152091844,131.575,2,1998
11,209.16271892082983,51.564,2,2003
12,330.45163110812734,45.281,2,2004
13,153.49236442911416,77.407,2,2005
14,703.9060036504816,1.605,2,2007
15,-796.2808511659468,27.16,2,2010
16,988.5573476574261,31.149,2,2013
17,684.7288425430936,27.186,2,2015
18,-757.1649299761564,67.439,2,2016
19,230.59976663349298,32.685,2,2019
20,918.3007957144838,24.385,2,2020
