,pc1,target,phase_label,year_glvar
0,119.61052051325919,150.743,1,1981
1,-233.45188012291698,95.183,1,1984
2,-551.9283511143849,36.531,1,1985
3,134.47151356287955,79.42,1,1988
4,47.11843584398337,78.906,1,1989
5,-475.3649964527921,18.716,1,1995
6,-71.16542626047428,73.76,1,1996
7,354.1978061816191,178.649,1,1998
8,-121.12045783988695,65.748,1,1999
9,-1.296414636006807,130.409,1,2000
10,-60.84257548931374,58.746,1,2005
11,-265.2988097767098,38.236,1,2007
12,-15.747297841242396,92.717,1,2008
13,-151.93228934767387,76.197,1,2010
14,124.48889898197837,69.306,1,2011
15,505.176652133761,131.109,1,2012
16,200.7929282222416,135.237,1,2013
17,182.04659649560097,57.946,1,2016
18,94.19727473367497,63.675,1,2017
19,21.196587433593614,137.807,1,2020
20,164.85484609962458,138.243,1,2021
0,220.12962045737262,107.769,2,1980
1,143.60587046976002,104.269,2,1982
2,25.49335057156043,59.157,2,1983
3,202.94172963362888,94.807,2,1986
4,139.47820280473815,102.308,2,1987
5,-73.19055984825222,70.054,2,1990
6,82.03964480845431,48.361,2,1991
7,69.92679720218739,99.88,2,1992
8,80.6564405088124,80.441,2,1993
9,41.58679439486894,97.19,2,1994
10,210.2960851913495,81.025,2,1997
11,-16.77453563703727,73.237,2,2001
12,-125.5936032540013,87.438,2,2002
13,-224.1605912020522,74.576,2,2003
14,-145.47644921030297,55.873,2,2004
15,126.15723378065502,104.882,2,2006
16,-13.845064693622325,74.388,2,2009
17,-111.18169333322342,79.961,2,2014
18,-197.26538783439554,34.891,2,2015
19,-461.8141891462353,34.768,2,2018
20,26.99571816303338,119.963,2,2019
