,loss,val_loss
0,4545.771484375,1730.6575927734375
1,1741.26953125,1120.83642578125
2,1252.004638671875,1004.2111206054688
3,1099.6107177734375,919.783935546875
4,1078.2481689453125,949.3402709960938
5,1027.8543701171875,919.1168212890625
6,1027.4434814453125,910.94482421875
7,1012.8301391601562,974.471923828125
8,973.6439819335938,899.9957275390625
9,981.3523559570312,940.7976684570312
10,964.1525268554688,946.489990234375
11,984.8232421875,916.1265258789062
12,1006.7008056640625,929.5858154296875
13,962.7081298828125,950.5995483398438
14,955.3436279296875,953.46875
15,948.4235229492188,926.6014404296875
16,954.1009521484375,974.474853515625
17,945.79248046875,948.9409790039062
18,953.5646362304688,975.3387451171875
