,loss,val_loss
0,5207.83837890625,4218.6240234375
1,2829.2333984375,2043.82373046875
2,1336.3912353515625,1165.7567138671875
3,920.595947265625,1104.51904296875
4,884.5537719726562,1103.9951171875
5,900.4284057617188,1132.171142578125
6,870.5701904296875,1052.9058837890625
7,865.3927612304688,1093.650634765625
8,852.3643798828125,1058.55029296875
9,854.605712890625,1045.2694091796875
10,845.921875,1063.5482177734375
11,837.2838134765625,1047.77978515625
12,828.231689453125,1057.057373046875
13,826.6021118164062,1057.5684814453125
14,824.5294189453125,1071.0521240234375
15,824.6495361328125,1032.8603515625
16,824.1056518554688,1016.8201904296875
17,805.8040771484375,1033.4371337890625
18,806.3056030273438,1019.1033935546875
19,802.4825439453125,1017.5438842773438
20,792.4844970703125,1006.7303466796875
21,788.0236206054688,1002.1853637695312
22,782.4852294921875,1052.461181640625
23,795.496337890625,1025.8411865234375
24,783.6351318359375,1015.0549926757812
25,768.4786376953125,998.1212158203125
26,770.8572998046875,1002.33544921875
27,764.277099609375,996.856689453125
28,756.2003173828125,994.7664794921875
29,760.5121459960938,1017.9853515625
30,756.7120361328125,991.1011962890625
31,753.1209106445312,999.21044921875
32,747.3627319335938,1005.1735229492188
33,743.3929443359375,1000.9652709960938
34,739.8550415039062,986.3751220703125
35,742.8755493164062,983.0304565429688
36,735.1264038085938,986.8717041015625
37,738.7265014648438,1020.6319580078125
38,747.2645263671875,1005.1441040039062
39,737.65234375,1009.409423828125
40,735.4398193359375,1008.8121337890625
41,728.3615112304688,1005.1715087890625
42,724.6639404296875,1017.24365234375
43,725.4317626953125,1015.5769653320312
44,711.5194702148438,983.8908081054688
45,727.0607299804688,981.802001953125
46,722.6904296875,995.2075805664062
47,721.23095703125,996.197998046875
48,708.315673828125,989.739013671875
49,703.8468017578125,988.309814453125
50,702.1069946289062,995.2437133789062
51,706.2562255859375,997.189208984375
52,699.5681762695312,995.590087890625
53,705.7089233398438,996.8345947265625
54,695.3139038085938,1004.6488037109375
55,697.7776489257812,996.4329833984375
